pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,depositos_empresas,tipo_deposito_vista | Bank interest rates - overnight deposits from corporations,0.61,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L21.A.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Overnight deposits,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L21.A.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.42,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.31,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.23,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.13,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.99,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.22,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.1,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.11,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.59,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.22,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.21,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.2,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.31,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.48,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.59,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.67,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.75,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.G.R.A.2240.EUR.N; OBS_STATUS=P (no definitivo)
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.58,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.73,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.54,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.65,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.56,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.58,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.49,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.29,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.3,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.47,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.37,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.48,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.42,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.36,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.52,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.72,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.61,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
Zona euro (referencia),depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.66,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.U2.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.U2.B.L22.H.R.A.2240.EUR.N
